,Weight (kg),Height (m),Fat_Percentage,Water_Intake (liters),BMI,Physical exercise,Proteins,Calories,BMI_calc,cal_from_macros,protein_per_kg,cal_balance,lean_mass_kg,expected_burn,Burns Calories (per 30 min)_bc
2416,49.09,1.67,19.614067902924123,2.99,17.6,0.03,115.62,1278.0,17.601921904693608,2323.12,2.355265838256264,66.91000000000008,39.46145406645455,967.4352,8.754700408871243e+19
2417,78.06,1.54,35.0,1.7,32.91,-0.0,89.77,2061.0,32.91448810929331,1812.49,1.1500128106584675,1506.6,50.739,393.2768,8.88199552315866e+19
2418,90.25,1.62,31.87937203804073,3.6,34.39,-0.01,76.25,2414.0,34.388812680993745,1522.69,0.8448753462603878,1036.62,61.47886673566824,964.678,6.395372073529908e+19
2419,65.62,1.77,21.439474715778218,1.71,20.95,-0.0,123.76,1839.0,20.94544990264611,2479.62,1.8860103626943008,421.75,51.55141669150634,1008.4424,6.939657254309543e+19
2420,109.55,1.66,35.0,3.08,39.76,-0.01,105.66,2912.0,39.75540717085209,2109.18,0.9644910999543588,1982.43,71.2075,957.6186,1.397410283152446e+20
2421,112.5,1.61,35.0,2.69,43.4,0.01,67.07,3192.0,43.40110335249411,1350.78,0.5961777777777777,1553.84,73.125,696.4336,1.4322476202442494e+19
2422,68.71,1.66,28.08531270460388,2.29,24.93,0.02,99.16,1905.0,24.934678472927857,1987.77,1.4431669334885753,716.01,49.412581640666666,605.1320000000001,1.209351151863846e+19
2423,81.96,1.69,29.400478480543995,3.38,28.7,0.01,104.44,2229.0,28.69647421308778,2090.66,1.2742801366520256,1401.69,57.86336783734614,773.0759999999999,6.2149137469431685e+19
2424,53.87,1.53,26.27514658255583,1.7,23.01,-0.01,110.87,1415.0,23.012516553462344,2223.53,2.0581028401707817,654.62,39.71557853597717,839.1319999999998,1.21421186974952e+20
2425,82.47,1.96,22.831454127584223,3.5,21.47,0.02,72.32,2284.0,21.467617659308623,1453.19,0.8769249424032981,-420.7800000000002,63.640899780981286,1349.1198,1.0146851826252595e+20
2426,117.94,1.68,35.0,2.71,41.79,0.02,98.53,3094.0,41.78713151927438,1977.48,0.8354247922672545,1751.45,76.661,916.732,1.3513392226881403e+20
2427,50.58,1.78,20.635371764248497,2.31,15.96,-0.01,112.59,1252.0,15.963893447796996,2252.5,2.225978647686833,684.4,40.14262896164311,602.4128000000001,8.697739260679194e+19
2428,65.43,1.57,31.38036104566905,2.31,26.54,0.01,93.67,1793.0,26.544687411254007,1887.59,1.4316062968057466,1140.79,44.89782976781874,451.16280000000006,7.124798530193891e+19
2429,95.39,1.85,29.93564191878903,2.26,27.87,1.04,118.12,2813.0,27.87143900657414,2372.34,1.2382849355278331,1947.56,66.83439117366714,865.872,1.1081342739747204e+20
2430,51.41,1.8,18.709914664551643,2.1,15.87,0.0,88.5,1474.0,15.86728395061728,1779.1,1.7214549698502235,309.54,41.791232870954,777.0384,1.0823075997537377e+20
2431,65.14,1.62,25.811521182515648,1.5,24.82,-0.01,107.1,1869.0,24.820911446425846,2135.69,1.6441510592569848,1147.8,48.32637510170931,685.16,7.260425438142023e+19
2432,77.96,1.67,25.17396766656079,2.51,27.95,4.0,176.18,2268.0,27.95367349134067,3505.84,2.2598768599281684,789.5999999999999,58.3343748071492,775.3088000000001,7.89640634416455e+19
2433,56.18,1.75,12.226259366590323,2.7,18.34,-0.01,117.68,1651.0,18.344489795918367,2354.28,2.0946956212175154,-409.7800000000002,49.31128748784956,1246.6432000000002,9.525569274950037e+19
2434,108.22,1.8,32.93588424753118,2.5,33.4,1.0,98.81,2709.0,33.401234567901234,1972.13,0.9130474958418038,1708.2,72.57678606732176,1036.4118,1.4486597209990075e+20
2435,44.25,1.6,19.65790237148287,1.98,17.29,-0.01,84.66,1151.0,17.285156249999996,1695.93,1.9132203389830509,430.9500000000001,35.55137820061883,652.4522000000001,2.4091014591775785e+19
2436,84.94,1.85,26.12349252181947,3.51,24.82,-0.0,65.92,2456.0,24.818115412710004,1323.33,0.7760772309865788,-75.09999999999991,62.75070545196654,1261.302,1.0006052669391703e+20
2437,67.21,1.58,24.608624924634864,1.89,26.92,-0.03,103.49,1750.0,26.92276878705335,2047.59,1.539800624907008,800.46,50.6705431881529,999.6192,8.078989978525938e+19
2438,75.85,1.7,28.900147129412147,2.09,26.25,4.03,169.57,2289.0,26.24567474048443,3382.11,2.235596572181938,1125.29,53.929238402340886,677.952,9.295165961265296e+19
2439,68.65,1.7,26.694339016179583,2.91,23.75,-0.0,81.54,1791.0,23.75432525951557,1639.0700000000002,1.187764020393299,1039.28,50.32433626539272,508.5008,5.980290584626374e+19
2440,89.54,1.64,29.43090421969864,3.48,33.29,0.98,78.59,2404.0,33.291195716835226,1583.7,0.8777082867991959,277.8800000000001,63.187568361681855,1327.7264,1.2120385435789817e+20
2441,80.4,1.77,25.75355507244568,3.5,25.66,-0.0,71.93,2210.0,25.663123623479844,1440.22,0.8946517412935323,444.6600000000001,59.69414172175368,1053.8592,8.441467934376524e+19
2442,57.4,1.58,22.52917080486152,2.69,22.99,1.0,74.98,1561.0,22.99311007851305,1489.8300000000002,1.3062717770034844,59.940000000000055,44.468255958009486,1370.4576,1.0142208028157696e+20
2443,62.79,1.62,23.2138346142188,1.91,23.93,0.01,86.88,1649.0,23.92546867855509,1739.44,1.3836598184424271,973.96,48.21403324573202,466.6568,7.356182528162016e+19
2444,89.37,1.99,26.21406971618028,1.99,22.57,1.0,128.93,2509.0,22.56761192899169,2583.65,1.4426541344970347,661.0,65.94248589464969,949.34,6.671470744676808e+19
2445,45.65,1.76,16.459728217620903,1.68,14.74,-0.03,77.55,1339.0,14.737215909090908,1551.08,1.6987951807228916,-578.19,38.136134068656055,1043.4779999999998,1.0842753313006015e+20
2446,51.23,1.82,17.7454601799204,3.0,15.47,-0.02,89.95,1514.0,15.46612727931409,1789.3200000000002,1.7558071442514154,623.0,42.13900074982678,626.22,8.234285824176996e+19
2447,63.16,1.62,26.9220765625524,1.91,24.07,-0.01,87.78,1655.0,24.066453284560275,1753.03,1.3898036732108932,821.62,46.1560164430919,473.754,7.386003620850549e+19
2448,89.13,1.99,28.21259999652729,2.02,22.51,1.01,129.7,2529.0,22.50700739880305,2580.79,1.4551778301357567,679.46,63.98410962309522,948.416,6.618620043953578e+19
2449,107.78,1.66,35.0,2.8,39.11,1.99,119.43,2962.0,39.11307882130934,2380.7200000000003,1.108090554833921,1932.23,70.057,788.9324000000001,1.3220545409736293e+20
2450,58.56,1.93,19.834748147386723,3.71,15.72,-0.01,102.81,1794.0,15.721227415501088,2058.07,1.755635245901639,816.43,46.94477148489033,906.9568,5.821571662831016e+19
2451,58.4,1.66,26.84211928012905,1.79,21.19,0.0,113.83,1697.0,21.193206561184496,2270.84,1.9491438356164383,1202.0,42.72420234040463,366.96,1.2730658280302386e+20
2452,54.72,1.56,28.00138841803621,2.7,22.49,0.01,81.32,1514.0,22.485207100591715,1639.7099999999998,1.486111111111111,-264.4000000000001,39.397640257650586,1206.3708,9.218036625783146e+19
2453,103.55,1.77,30.347891903732773,2.9,33.05,0.02,65.84,2717.0,33.05244342302659,1320.29,0.6358281023660068,1676.71,72.12475793368472,793.55,6.234573104296602e+19
2454,81.41,1.83,28.220714166699786,3.5,24.31,1.0,74.01,2284.0,24.30947475290393,1486.65,0.9091020759120502,733.6600000000001,58.435516596889705,1418.3928,1.0445583214198007e+20
2455,54.55,1.76,21.14364139814065,3.32,17.61,-0.01,124.47,1782.0,17.610408057851238,2486.0,2.2817598533455548,853.97,43.01614361731427,901.581,8.538777635071071e+19
2456,50.19,1.98,18.75988963763437,2.12,12.8,3.99,163.4,1431.0,12.802265074992349,3262.14,3.255628611277148,-73.79999999999995,40.77441139087131,771.2327999999999,6.545562768181755e+19
2457,42.05,1.75,17.26079338828182,2.29,13.73,0.98,90.08,1228.0,13.73061224489796,1793.64,2.1422116527942925,394.89,34.791836380227494,603.5064,1.0698368454809869e+20
2458,63.6,1.58,25.847879240255622,2.69,25.48,0.0,93.01,1866.0,25.476686428456976,1871.47,1.4624213836477988,-984.08,47.16074880319743,1385.2788,8.265269596999685e+19
2459,55.98,1.99,21.41438164626608,3.0,14.14,0.99,75.72,1464.0,14.13600666649832,1511.92,1.352625937834941,379.2000000000001,43.99222915442024,749.9132,5.5945561905845805e+19
2460,55.9,1.61,20.21559700028213,2.29,21.57,0.01,108.09,1412.0,21.56552602137263,2163.75,1.933631484794276,26.0,44.59948127684229,1026.032,1.2584029030581982e+20
2461,59.8,1.83,19.24763218535769,2.32,17.86,0.01,86.99,1645.0,17.85660963301382,1741.4,1.4546822742474916,675.43,48.2899159531561,961.686,9.97855729182128e+19
2462,121.22,1.87,34.77416318565616,3.21,34.66,-0.02,100.12,3251.0,34.6649889902485,2007.05,0.825936314139581,1983.8,79.0667593863476,958.1616,1.1635092028183324e+20
2463,53.65,1.66,21.25856220230513,2.5,19.47,-0.01,99.34,1532.0,19.46944404122514,1970.19,1.8516309412861136,425.22,42.244781378463294,886.4352,9.01091271058757e+19
2464,51.87,1.88,19.301878324068188,2.9,14.68,3.04,134.02,1785.0,14.675758261656858,2672.7200000000003,2.5837671100829,605.8399999999999,41.85811571330583,719.9886,5.384663546141326e+19
2465,87.7,1.78,28.87863799327268,3.5,27.68,4.02,171.87,2586.0,27.67958591086984,3430.3700000000003,1.9597491448118587,1218.9,62.373434479899856,1304.555,1.4461219970752587e+20
2466,77.77,1.51,33.49863706639704,2.61,34.11,2.02,118.94,1939.0,34.108153151177575,2364.79,1.5293815095795291,1029.03,51.71810995346302,638.7744000000001,8.092308338082215e+19
2467,75.27,1.58,30.764830050353083,2.41,30.15,0.0,101.49,1823.0,30.151418041980445,2032.65,1.3483459545635712,1074.8200000000002,52.11331242109923,744.2032,1.035303605292676e+20
2468,60.9,1.55,27.470467120005143,1.59,25.35,-0.0,78.96,1681.0,25.348595213319456,1585.92,1.296551724137931,-27.48000000000001,44.17048552391688,937.4172,1.174026157969408e+20
2469,60.36,1.76,19.54387718386675,2.7,19.49,-0.06,72.27,1765.0,19.486053719008265,1468.23,1.1973161033797215,-115.95000000000005,48.56331573181803,1287.996,9.891925684086415e+19
2470,79.32,1.64,31.6747500837878,2.6,29.49,1.99,127.74,2118.0,29.491374182034505,2548.29,1.6104387291981843,877.54,54.19558823353952,915.9774,9.71840485432782e+19
2471,111.88,1.9,32.94582116361015,2.21,30.99,-0.0,71.6,2894.0,30.99168975069252,1432.84,0.6399713979263496,2220.19,75.02021528215296,735.7056,1.1046263940358255e+20
2472,42.18,1.65,17.343316564987227,2.32,15.49,0.02,101.59,1167.0,15.493112947658403,2052.87,2.4084874348032246,-269.4000000000001,34.86458907288839,905.6502000000002,6.90314015831226e+19
2473,47.98,1.6,21.75533313363671,2.31,18.74,-0.01,96.12,1480.0,18.7421875,1932.04,2.0033347228011675,-90.79999999999995,37.541791162481104,803.7736,6.460704028675959e+19
2474,48.42,1.6,25.122809282360222,2.28,18.91,-0.01,97.37,1631.0,18.9140625,1941.78,2.0109458901280464,346.8699999999999,36.25553574548118,804.1782,6.487314031491671e+19
2475,59.02,1.63,23.56919675975853,2.71,22.21,-0.01,108.08,1781.0,22.213858255862096,2161.08,1.83124364622162,-140.03999999999996,45.10946007239052,1305.545,9.241544086070708e+19
2476,64.16,1.51,29.277203651745204,2.71,28.14,-0.04,85.21,1641.0,28.13911670540765,1712.96,1.328086034912718,-248.8900000000001,45.37574613704028,1321.9388,1.169546298615219e+20
2477,70.16,1.58,28.438202815429776,1.97,28.1,2.0,121.89,1795.0,28.10447043742989,2434.92,1.737314709236032,825.4,50.20775690469447,712.858,9.252246682018718e+19
2478,61.85,1.54,27.4883013463706,2.7,26.08,0.02,90.96,1632.0,26.079440040479003,1819.81,1.470654810024252,-1162.94,44.84848561726978,1368.081,8.809937126718741e+19
2479,56.32,1.87,20.7676187605459,3.69,16.11,1.01,110.1,1610.0,16.10569361434413,2209.6800000000003,1.954900568181818,870.56,44.62367711406055,407.1018,5.85731562979608e+19
2480,59.35,1.66,25.916340412810808,3.19,21.54,-0.02,94.1,1635.0,21.53795906517637,1873.3,1.585509688289806,776.22,43.96865196499678,869.284,5.951153210428757e+19
2481,47.83,1.87,21.46758630777181,3.3,13.68,-0.0,88.36,1272.0,13.67782893419886,1759.31,1.847376123771692,448.4500000000001,37.56205346899274,456.9736,6.198321436258299e+19
2482,73.09,1.76,25.154693612236336,1.87,23.6,1.0,84.43,2124.0,23.59568698347108,1696.9,1.1551511834724313,512.26,54.70443443881646,811.9587999999999,5.726720407720212e+19
2483,71.03,1.68,30.33687549367904,2.5,25.17,-0.01,119.98,1781.0,25.166524943310662,2397.01,1.6891454315078136,757.42,49.48171733683977,604.36,7.758673324348841e+18
2484,70.47,1.77,22.558995963193407,1.68,22.49,-0.01,74.77,1907.0,22.493536340132145,1507.3,1.0610188732794097,1017.39,54.572675544737606,713.1610000000001,9.2844197880794e+19
2485,127.1,1.62,35.0,3.39,48.43,0.02,119.31,3302.0,48.4301173601585,2382.8,0.9387096774193548,2574.8,82.615,731.8864,1.1473713539815693e+20
2486,107.44,1.73,32.92807448630093,2.8,35.9,-0.0,119.59,2966.0,35.89829262588125,2398.57,1.1130863737900225,2174.0,72.06207677191829,775.6100000000001,9.177556458517823e+19
2487,45.78,1.77,17.502192461268372,2.39,14.61,-0.0,95.22,1338.0,14.612659197548597,1884.58,2.0799475753604195,422.8,37.76749629123134,725.4416,8.403998378079909e+19
2488,51.68,1.74,19.859895201482463,3.7,17.07,0.99,123.7,1525.0,17.069626106486986,2456.8500000000004,2.393575851393189,638.66,41.416406159873866,881.9838,1.0529255924676346e+20
2489,86.17,1.93,23.794927723391943,3.5,23.13,0.98,104.04,2276.0,23.13350693978362,2088.3900000000003,1.207380758964837,230.08,65.66591078075317,1220.03,8.366674915658369e+19
2490,81.23,1.95,21.749238756837933,3.49,21.36,-0.0,97.65,2234.0,21.36226166995398,1942.2,1.202142065739259,217.95000000000005,63.56309335782056,1436.1044,1.365741719860994e+20
2491,70.67,1.79,22.50968901060238,2.3,22.06,0.01,119.78,1981.0,22.05611560188509,2396.21,1.6949200509409934,1204.7,54.7624027762073,753.0408,8.376482742794188e+19
2492,79.15,1.64,29.26884445677431,2.6,29.43,1.97,126.47,2188.0,29.428167757287337,2538.83,1.5978521794061906,809.06,55.98370961246314,908.6976,9.702763566079708e+19
2493,71.87,1.62,28.481889187372484,2.08,27.39,0.03,86.04,1950.0,27.3853071178174,1707.73,1.197161541672464,278.68000000000006,51.4000662410354,985.044,1.0144529693922682e+20
2494,52.38,1.68,21.683725915760395,2.99,18.56,0.02,86.71,1306.0,18.55867346938776,1731.05,1.655402825505918,627.78,41.0220643653247,558.5426,1.1569781889347653e+20
2495,96.67,1.72,35.0,2.79,32.68,0.03,76.87,2628.0,32.676446727961064,1547.61,0.7951794765697735,1104.79,62.8355,860.5296000000001,7.072188649412288e+19
2496,42.73,1.74,15.84181774634176,1.6,14.11,-0.04,132.55,1149.0,14.113489232395295,2654.4,3.1020360402527505,128.37,35.96079127698817,706.168,7.298596136871937e+19
2497,126.43,1.63,35.0,2.08,47.59,0.98,118.93,3229.0,47.585532010990256,2373.73,0.9406786363995888,2384.9700000000003,82.1795,712.2239999999999,1.3906579265032048e+20
2498,73.72,1.65,27.55797110626792,2.21,27.08,-0.0,82.95,2192.0,27.07805325987145,1657.05,1.1252034725990234,1067.72,53.40426370045929,625.4250000000001,6.234573104296602e+19
2499,70.61,1.52,31.54603811006881,2.1,30.56,2.99,163.03,2026.0,30.561807479224377,3248.29,2.3088797620733605,1530.55,48.335342490480414,516.21,7.534918252694286e+19
2500,87.23,1.88,28.24908303229941,2.59,24.68,-0.02,70.6,2387.0,24.680285196921687,1418.46,0.809354579846383,829.4000000000001,62.588324870925234,804.288,6.957979315719455e+19
2501,121.1,2.0,30.467212596985195,3.29,30.28,-0.01,96.58,3214.0,30.275,1933.33,0.7975227085053674,1562.62,84.20420554505093,870.95,8.327544351047438e+19
2502,83.22,1.96,23.572048859637885,3.51,21.66,-0.0,79.2,2192.0,21.662848812994586,1576.21,0.9516943042537852,-426.9099999999999,63.60334093900935,1228.113,6.129356005350023e+19
2503,82.16,1.72,31.52295067028124,2.73,27.77,0.0,88.74,2252.0,27.77176852352624,1773.74,1.0800876338851022,1284.8200000000002,56.26074372929693,693.3246,7.3737115187001795e+19
2504,96.77,1.63,34.609961014297454,2.37,36.42,-0.04,108.76,2751.0,36.422146110128345,2177.53,1.1239020357548828,1779.81,63.27794072646435,950.373,9.059152874323652e+19
2505,114.22,1.92,30.798784652303915,2.59,30.98,-0.01,124.02,3038.0,30.98415798611111,2476.32,1.085799334617405,1465.89,79.04162817013845,903.0196,1.67234147933117e+20
2506,61.07,1.76,22.75356300092058,2.71,19.72,0.01,108.57,1700.0,19.715263429752067,2165.7,1.7777959718355985,75.09999999999991,47.1743990753378,1026.3552,5.212693866604629e+19
2507,49.47,1.67,17.07223436934316,2.3,17.74,-0.01,63.29,1472.0,17.738176341926923,1261.5500000000002,1.2793612290276937,148.29999999999995,41.02436565748594,982.6428,9.944281362419512e+19
2508,73.13,1.76,23.872077419158423,1.48,23.61,0.98,86.48,2088.0,23.60860020661157,1741.87,1.182551620402024,1333.26,55.67234978336944,635.3852,1.3441881084296656e+20
2509,64.71,1.79,22.04859252409689,2.4,20.2,1.01,131.55,1831.0,20.19599887643956,2631.8900000000003,2.0329160871580902,299.79999999999995,50.4423557776569,780.9816,6.292352315421758e+19
2510,53.32,1.66,24.17566438981349,2.49,19.35,-0.0,98.97,1546.0,19.349687908259547,1973.42,1.856151537884471,712.13,40.42953574735144,886.1579999999999,8.987921156899057e+19
2511,52.55,1.88,16.74565859074816,2.89,14.87,2.99,133.11,1586.0,14.868153010411952,2662.21,2.533016175071361,161.58999999999992,43.75015641056184,713.9016,5.416703540404888e+19
2512,76.68,1.65,29.52716639952727,1.68,28.17,-0.06,107.77,2006.0,28.16528925619836,2167.85,1.4054512258737608,910.69,54.03856880484249,794.5799999999999,8.351003361825307e+19
2513,78.46,1.62,30.3596214697302,3.1,29.9,-0.01,117.95,2101.0,29.8963572626124,2367.97,1.50331379046648,562.9000000000001,54.63984099484968,867.2068,7.062045579794064e+19
2514,88.83,1.68,32.68170481474493,3.51,31.47,0.04,82.42,2528.0,31.47321428571429,1643.3300000000002,0.9278396937971406,-15.440000000000056,59.79884161306208,1218.232,7.194906896830983e+19
2515,82.15,1.87,23.31164104360465,3.48,23.49,-0.02,102.03,2285.0,23.492235980439816,2035.79,1.2419963481436396,661.3499999999999,62.99948688267879,1048.7568,6.2179347164588966e+19
2516,80.96,1.61,29.132730320305782,3.51,31.23,-0.0,79.25,2087.0,31.233362910381537,1590.7400000000002,0.9788784584980238,717.3699999999999,57.374141532680426,1206.7967999999998,7.305555159719492e+19
2517,85.16,1.68,30.043319784692347,3.5,30.17,2.02,93.16,2432.0,30.17290249433107,1849.48,1.0939408172851104,536.29,59.575108871356,1263.6988,8.094212533496167e+19
2518,50.23,1.78,17.6852282537755,2.3,15.85,-0.01,112.95,1283.0,15.853427597525563,2255.54,2.2486561815648023,440.74,41.34670984812856,595.918,8.758781564998636e+19
2519,49.86,1.7,21.75268527259383,2.31,17.25,0.05,88.01,1365.0,17.252595155709344,1764.1,1.765142398716406,86.74000000000001,39.01411112308472,852.1224,5.385995216453302e+19
2520,51.25,1.98,14.865535706246073,2.39,13.07,0.01,70.41,1522.0,13.072645648403224,1409.61,1.3738536585365853,721.93,43.63141295054889,611.8112000000001,6.220956975082329e+19
2521,63.55,1.74,24.057178873252973,2.7,20.99,0.0,95.84,1680.0,20.99022327916501,1923.51,1.5081038552321009,321.53,48.26166282604773,701.9656,6.95131184024191e+19
2522,58.21,1.61,26.818512040636683,2.7,22.46,-0.02,91.69,1665.0,22.45669534354384,1843.05,1.575158907404226,186.42000000000007,42.59894414114539,1271.328,5.98321119873313e+19
2523,58.8,1.52,25.86319785006136,2.7,25.45,4.05,158.68,1698.0,25.450138504155124,3184.13,2.698639455782313,473.4000000000001,43.59243966416392,1088.9206,8.022129004838753e+19
2524,60.57,1.65,26.241485981580137,1.71,22.25,-0.01,90.6,1637.0,22.247933884297524,1811.25,1.4957899950470528,818.6,44.67553194095691,612.9816000000001,5.290850594999409e+19
2525,120.21,1.96,30.2889299292726,2.59,31.29,0.02,90.22,2960.0,31.29164931278634,1805.6,0.7505199234672656,2296.7,83.7996773320214,471.0904000000001,8.969148209496613e+19
2526,42.41,1.6,20.54300648211249,1.9,16.57,-0.02,76.5,1303.0,16.566406249999996,1533.93,1.8038198538080643,125.79999999999995,33.69771095093609,756.5472000000001,8.069488650121511e+19
2527,55.02,1.68,23.306619041317624,2.9,19.49,0.01,106.36,1513.0,19.494047619047624,2134.0,1.9331152308251545,508.89,42.19669820346704,774.9036,6.8044040993674535e+19
2528,107.87,1.94,31.36621980802787,2.9,28.66,-0.01,61.73,2729.0,28.661388032734617,1233.92,0.5722629090571985,1538.84,74.03525869308034,925.965,7.324722518125672e+19
2529,57.04,1.99,22.234009800817457,3.09,14.4,-0.01,80.16,1561.0,14.403676674831445,1601.85,1.4053295932678822,742.6,44.35772080961373,654.9432,9.0865192217408e+19
2530,62.89,1.98,17.54479667107923,3.4,16.04,-0.01,80.21,1749.0,16.04173043566983,1603.7,1.2754014946732388,386.94000000000005,51.85607737355827,936.3764,5.310549781612238e+19
2531,112.63,1.61,35.0,2.7,43.45,0.01,68.61,2827.0,43.451255738590326,1347.21,0.60916274527213,1499.71,73.2095,688.431,1.392361571554157e+19
