,Weight (kg),Height (m),Fat_Percentage,Water_Intake (liters),BMI,Physical exercise,Proteins,Calories,BMI_calc,cal_from_macros,protein_per_kg,cal_balance,lean_mass_kg,expected_burn,Burns Calories (per 30 min)_bc,
2136,81.66,1.85,26.565051097768300,3.52,23.86,0.03,77.08,2271.0,23.859751643535400,1548.03,0.943913788880725,608.28,59.966979273562400,1127.1360000000000,91097320222888400000.000000000000000000,
2137,107.02,1.88,33.92534412071450,3.6,30.28,0.06,85.55,2677.0,30.27953825260300,1715.17,0.7993832928424590,1964.2,70.71309672201140,533.7072,138088745299907000000.00000000000000000000,
2138,62.67,1.54,22.351787278004500,2.69,26.43,0.02,94.53,1826.0,26.425198178444900,1878.63,1.50837721397798,-478.07000000000000,48.66213491287460,1087.8126,64779112995797900000.0000000000000000000,
2139,58.64,1.73,20.771445165671800,1.81,19.59,0.0,124.1,1598.0,19.593036853887500,2479.83,2.1163028649386100,484.4000000000000,46.459624554850000,854.92,131737434375558000000.00000000000000000000,
2140,50.41,1.52,25.54861897095530,2.58,21.82,0.02,85.38,1342.0,21.818732686980600,1707.03,1.6937115651656400,395.06,37.53094117674140,728.0496,63583005446326900000.0000000000000000000,
2141,76.14,1.77,25.16846176569890,2.09,24.3,-0.03,93.98,2352.0,24.303361103131300,1868.66,1.2343052272130300,559.79,56.97673321159690,967.3136,98533837002533400000.0000000000000000000,
2142,58.04,1.53,24.188217738312600,2.7,24.79,-0.01,104.17,1408.0,24.79388269469010,2087.69,1.7947966919366000,-1225.2200000000000,44.00115842468340,1316.4096000000000,103365014456337000000.00000000000000000000,
2143,129.45,1.61,35.0,2.9,49.94,1.03,107.22,3471.0,49.94020292426990,2155.11,0.8282734646581690,2701.88,84.1425,805.5388,156732271277720000000.00000000000000000000,
2144,60.0,1.51,29.70238713734980,2.5,26.31,0.01,81.45,1545.0,26.314635323012100,1618.73,1.3575000000000000,288.8900000000000,42.178567717590100,332.8,145963346200186000.00000000000000000000,
2145,121.81,1.67,35.0,3.01,43.68,0.01,79.81,3147.0,43.67671841944850,1604.2600000000000,0.6552007224365820,2154.8,79.1765,301.6616,454384878447463000.0000000000000000000,
2146,58.56,1.67,23.170307243760900,1.83,21.0,0.01,114.18,1535.0,20.99752590627130,2275.45,1.9497950819672100,917.9,44.99146807805360,375.2172000000000,129879868608276000000.00000000000000000000,
2147,50.93,1.67,22.412732352375400,2.81,18.26,0.99,121.06,1473.0,18.261680232349700,2428.05,2.37698802277636,312.46000000000000,39.51519541293520,666.2208000000000,80599971331252700000.000000000000000000,
2148,100.04,1.99,23.204660109448000,2.5,25.26,0.0,78.37,2717.0,25.26198833362790,1564.85,0.7833866453418630,1547.66,76.82605802650830,921.4506,79506096691382200000.000000000000000000,
2149,76.09,1.96,22.48888121802310,2.28,19.81,0.01,96.38,2140.0,19.80685131195340,1929.12,1.2666579051123700,1697.0,58.9782102812062,446.5684,57959547218596600000.0000000000000000000,
2150,61.59,1.76,20.505603238709300,2.71,19.88,0.01,108.0,1498.0,19.883135330578500,2169.62,1.7535314174379000,287.1400000000000,48.960598965278900,1024.736,54233995658511600000.0000000000000000000,
2151,129.32,1.73,35.0,3.11,43.21,-0.01,101.23,3416.0,43.20892779578340,2006.86,0.7827868852459020,2593.2,84.05800000000000,494.16960000000000,117455418937399000000.00000000000000000000,
2152,54.75,1.62,22.205065611869200,2.71,20.86,0.0,77.44,1393.0,20.861911294010100,1552.23,1.414429223744290,-921.8200000000000,42.59272657750160,1112.5836,74018341838027500000.000000000000000000,
2153,53.77,1.65,20.75328094247390,1.9,19.75,-0.03,86.3,1447.0,19.750229568411400,1714.0,1.6049841919285800,418.94000000000000,42.61096083723180,768.9448,107202835561907000000.0000000000000000000,
2154,96.06,1.74,35.0,2.8,31.73,-0.02,81.93,2558.0,31.728101466508100,1649.3000000000000,0.8529044347282950,948.94,62.43900000000000,828.1604000000000,67295482771950300000.0000000000000000000,
2155,82.24,1.86,26.924013252309200,3.49,23.77,-0.02,77.7,2196.0,23.77153428141980,1563.87,0.944795719844358,9.7800000000002,60.09769150130090,1315.5824,90109127105875700000.000000000000000000,
2156,64.31,1.52,29.582372736608700,2.7,27.84,0.02,82.87,1953.0,27.83500692520780,1661.58,1.2886020836572900,602.56,45.28557609308690,1154.7404,58644874982378600000.000000000000000000,
2157,88.03,1.71,28.988237603691,3.5,30.1,0.01,87.47,2545.0,30.10498956944020,1741.67,0.9936385323185280,609.1100000000000,62.51165443747080,1279.1964,74867679843145000000.0000000000000000000,
2158,107.94,1.64,35.0,3.39,40.13,0.04,103.4,2884.0,40.13236168947060,2072.02,0.9579395960718920,1953.4,70.161,1021.0938,114143489863796000000.00000000000000000000,
2159,44.32,1.6,22.09620118164870,2.52,17.31,-0.05,73.49,1049.0,17.312500000000000,1485.5,1.6581678700361000,-258.99,34.52696363629330,736.6464000000000,69981022024340400000.0000000000000000000,
2160,72.54,1.55,28.710132141703600,2.01,30.19,0.01,75.75,1820.0,30.19354838709680,1505.6800000000000,1.0442514474772500,1080.8,51.713670144408200,617.6184,129217945367649000000.00000000000000000000,
2161,39.36,1.65,21.376369557083,2.51,14.46,-0.02,87.56,1155.0,14.457300275482100,1755.86,2.22459349593496,414.64,30.94626094233210,720.7116000000000,86209553748772500000.0000000000000000000,
2162,68.49,1.8,23.21595830398110,3.3,21.14,0.01,118.41,1859.0,21.13888888888890,2367.71,1.7288655278142800,395.02,52.58939015760330,749.3388000000000,64326332243330000000.0000000000000000000,
2163,129.16,1.78,35.0,2.71,40.77,0.01,70.61,3220.0,40.76505491730840,1411.7400000000000,0.5466862805822240,1647.0,83.95400000000000,922.636,96804572075239500000.0000000000000000000,
2164,63.11,1.63,23.41185864662620,2.19,23.75,-0.03,85.54,2026.0,23.75324626444350,1711.78,1.3554111868166700,1435.33,48.33477600811420,479.0634,102870366394017000000.00000000000000000000,
2165,64.22,1.69,22.48234306279610,2.7,22.49,0.04,73.52,1851.0,22.48520710059170,1478.44,1.14481469947057,-567.56,49.78183928507230,1142.8794,65250448896907900000.0000000000000000000,
2166,57.74,1.58,24.23436038919970,2.2,23.13,-0.02,88.19,1571.0,23.12930620092930,1776.12,1.5273640457222000,-224.20000000000000,43.74708031127610,995.6832,124778165878596000000.00000000000000000000,
2167,68.07,1.6,25.81482459761160,2.42,26.59,-0.03,100.11,2045.0,26.58984375,2000.59,1.4706919347730300,1515.56,50.4978488964058,418.308,83686356741344000000.0000000000000000000,
2168,57.28,1.56,24.71249118756230,2.7,23.54,-0.02,118.21,1427.0,23.53714661406970,2374.43,2.063722067039110,-298.07000000000000,43.12468504776430,1169.9348,91435890298611500000.0000000000000000000,
2169,69.08,1.68,24.7761009883752,2.12,24.48,-0.01,124.86,1850.0,24.47562358276640,2484.85,1.8074696004632300,1051.4,51.964669437230400,442.9392,61308480601207800000.0000000000000000000,
2170,56.87,1.51,24.23329780818740,2.11,24.94,-0.02,86.12,1632.0,24.94188851366170,1728.06,1.5143309301916700,317.9000000000000,43.08852353648380,905.0768,53913247894484400000.0000000000000000000,
2171,117.06,1.62,35.0,2.3,44.6,0.0,100.99,3361.0,44.6044810242341,2013.36,0.8627199726635910,1984.77,76.089,739.1904000000000,97969438157838600000.0000000000000000000,
2172,102.61,1.77,32.0185535090413,3.4,32.75,-0.03,124.91,2653.0,32.7524019279262,2501.4700000000000,1.2173277458337400,1855.85,69.75576224437270,817.7422,64904509370160300000.0000000000000000000,
2173,94.83,1.86,27.20672165275960,2.49,27.41,-0.02,108.35,2404.0,27.410683315990300,2165.69,1.142570916376670,1995.17,69.02986585668810,416.0076,61204103694879600000.0000000000000000000,
2174,81.31,1.66,32.33991329869540,3.49,29.51,3.0,96.18,2226.0,29.50718536797790,1928.02,1.182880334522200,788.4000000000000,55.01441649683080,740.8294,67978660052143200000.0000000000000000000,
2175,53.84,1.77,20.222793359184800,3.31,17.19,-0.01,123.47,1467.0,17.18535542149450,2476.2700000000000,2.2932763744427900,85.75,42.9520480554149,894.1312000000000,85029173893736500000.000000000000000000,
2176,73.45,1.61,32.73721904660340,3.49,28.34,1.05,103.8,2302.0,28.33609814436170,2074.32,1.4132062627637800,901.63,49.40451261026980,774.9448000000000,123337489312828000000.000000000000000000,
2177,105.09,1.99,30.615673589734300,2.01,26.54,1.02,116.11,2707.0,26.53720865634710,2328.13,1.104862498810540,1889.34,72.91598862454820,694.9332,147457521277655000000.00000000000000000000,
2178,57.16,1.56,25.51097941782810,2.7,23.49,3.04,147.61,1817.0,23.487836949375400,2960.21,2.5824002799160300,-530.0,42.57792416476950,1109.1648,65297747662857700000.0000000000000000000,
2179,73.01,1.62,29.0057236067182,2.02,27.82,-0.01,77.76,1989.0,27.81969212010360,1556.77,1.0650595808793300,866.74,51.83292119473500,813.5946000000000,81937743936769400000.0000000000000000000,
2180,94.77,1.87,27.857948508055700,2.5,27.1,0.01,107.74,2415.0,27.101146729960800,2167.23,1.1368576553761700,1992.98,68.36902219891570,429.76,61592577509661900000.0000000000000000000,
2181,128.26,1.69,35.0,2.61,44.91,-0.02,88.73,3580.0,44.90739119778720,1769.26,0.6917979104943090,2085.91,83.369,809.7128000000000,104694299243982000000.0000000000000000000,
2182,83.85,1.86,26.946735553504200,3.5,24.24,4.01,183.88,2285.0,24.23690600069370,3688.82,2.1929636255217700,1083.8,61.25516223838670,1037.8984,63459853627491200000.0000000000000000000,
2183,127.93,1.65,35.0,3.5,46.99,0.03,97.72,3270.0,46.989898989899,1945.57,0.7638552333307280,2584.2200000000000,83.15450000000000,590.9124,164978921131272000000.0000000000000000000,
2184,66.44,1.57,30.30400481308060,1.59,26.95,0.02,100.19,1674.0,26.9544403424074,1998.02,1.507977122215530,160.1200000000000,46.306019202189200,832.2,57421992756590000000.0000000000000000000,
2185,103.9,1.77,34.124753468245700,2.88,33.16,0.0,65.8,2475.0,33.164161000989500,1318.81,0.6333012512030800,1434.71,68.44438114649280,794.8008000000000,63152889796100100000.0000000000000000000,
2186,124.62,1.85,35.0,3.49,36.41,-0.02,101.25,3264.0,36.41197954711470,2022.73,0.8124699085219070,1807.22,81.003,943.4070000000000,85307972379682500000.0000000000000000000,
2187,100.87,1.91,24.963253799467300,2.69,27.65,0.0,104.69,2601.0,27.650009594035300,2097.19,1.0378705264201400,1133.42,75.68956589247740,932.5248,73055551597194900000.0000000000000000000,
2188,85.86,1.63,32.06109461648750,3.51,32.32,0.0,103.74,2396.0,32.31585682562380,2066.51,1.2082459818308900,620.3400000000000,58.33234416228380,1217.4858,99351585899915500000.0000000000000000000,
2189,55.63,1.82,17.36146456272380,2.0,16.79,0.02,110.11,1514.0,16.79446926699670,2196.17,1.97932770088082,206.01,45.97181726375670,720.7272,58544490391463300000.0000000000000000000,
2190,63.39,1.8,22.609320764091400,2.62,19.56,-0.01,92.44,1691.0,19.564814814814800,1853.81,1.458274175737500,1170.86,49.057951567642500,403.9848,72224301096032000000.0000000000000000000,
2191,70.32,1.87,26.855249307958100,3.42,20.11,-0.01,105.02,1829.0,20.109239612228000,2102.93,1.4934584755403900,326.55000000000000,51.43538868664380,999.4378,107666782385994000000.00000000000000000000,
2192,96.27,1.63,35.0,2.43,36.23,-0.01,108.24,2471.0,36.23395686702550,2167.54,1.1243377999376800,691.97,62.5755,950.994,91076196185789800000.000000000000000000,
2193,73.34,1.55,33.44072945108810,2.13,30.53,0.01,123.04,2050.0,30.52653485952130,2454.77,1.6776656667575700,503.03,48.81456902057200,857.2122000000000,125532020064178000000.00000000000000000000,
2194,71.7,1.69,28.51981785195170,2.3,25.1,0.02,108.88,1944.0,25.104163019502100,2183.95,1.518549511854950,1030.36,51.25129060015060,841.8322000000000,55410794953765800000.000000000000000000,
2195,58.45,1.7,18.2259463233748,2.7,20.22,0.01,83.57,1737.0,20.22491349480970,1679.86,1.4297690333618500,149.47000000000000,47.79693437398740,1086.3612,97161690301833500000.0000000000000000000,
2196,66.84,1.77,24.44921571743670,2.59,21.33,1.0,111.57,1924.0,21.334865460116800,2243.03,1.669210053859960,596.71,50.49814421446530,892.5618,116063158005431000000.00000000000000000000,
2197,60.57,1.62,20.44432782882660,2.72,23.08,0.0,86.82,1912.0,23.079561042524,1748.78,1.4333828628033700,258.4000000000000,48.18687063407970,1118.5332,90067285916806300000.0000000000000000000,
2198,111.02,1.86,30.680699040450200,3.58,32.09,0.0,94.36,2962.0,32.090415076887500,1886.13,0.849936948297604,1557.48,76.95828792529210,1017.998,105100790346258000000.00000000000000000000,
2199,71.98,1.94,20.240509634224300,3.21,19.13,0.0,76.52,1894.0,19.12530555850780,1527.51,1.0630730758544000,779.47,57.41088116528540,785.7144,66106445128077500000.0000000000000000000,
2200,76.66,1.79,25.626232778474300,2.7,23.93,-0.02,78.35,2183.0,23.92559533098220,1563.84,1.022045395251760,637.31,57.01492995202160,794.3364000000000,67376496031583300000.0000000000000000000,
2201,58.59,1.61,24.23991388100610,1.99,22.6,-0.02,87.6,1599.0,22.603294625978900,1752.82,1.4951356886840800,744.34,44.38783445711850,834.5946,87853498162554200000.0000000000000000000,
2202,80.51,1.8,25.061010056247100,3.5,24.85,-0.02,86.76,2211.0,24.84876543209880,1734.02,1.0776301080611100,611.8600000000000,60.33338080371550,1120.2576,118409447437870000000.00000000000000000000,
2203,76.46,1.82,27.104911290143300,2.8,23.08,0.0,75.43,2115.0,23.082960995048900,1516.0600000000000,0.9865289040020930,166.28000000000000,55.735584827556400,1018.7432,75402850273539800000.000000000000000000,
2204,74.56,1.58,33.236256757046700,2.4,29.87,-0.03,102.4,1939.0,29.867008492228800,2050.88,1.3733905579399100,827.53,49.779046961946000,737.8302000000000,104432011679968000000.00000000000000000000,
2205,73.25,1.8,27.10958673147210,2.1,22.61,0.02,121.27,1874.0,22.608024691358000,2446.02,1.6555631399317400,1093.3200000000000,53.39222771919670,572.3234000000000,114504517301533000000.00000000000000000000,
2206,87.77,1.64,30.772359618621200,3.52,32.63,-0.01,98.53,2298.0,32.63310529446760,1964.01,1.122593141164410,819.4200000000000,60.7610999627362,1284.7420000000000,65187430665995100000.0000000000000000000,
2207,53.22,1.74,22.09791711900060,1.8,17.58,0.0,114.84,1500.0,17.57827982560440,2304.17,2.15783540022548,184.80000000000000,41.45948850926790,981.0022,104099025594247000000.00000000000000000000,
2208,60.41,1.69,21.173221246480100,2.71,21.15,4.02,144.26,1905.0,21.151220195371300,2898.77,2.388015229266680,-202.6200000000000,47.61925704500140,1205.172,60139533340394800000.0000000000000000000,
2209,84.75,1.78,29.97518360802050,2.4,26.75,0.01,102.24,2221.0,26.74851660143920,2036.69,1.206371681415930,945.54,59.34603189220260,868.5272000000000,130342090858959000000.000000000000000000,
2210,55.18,1.71,21.2595408846072,2.8,18.87,1.0,115.55,1242.0,18.87076365377380,2292.35,2.094055817325120,571.98,43.44898533987380,533.7480000000000,88840619148619400000.0000000000000000000,
2211,42.77,1.66,16.200322292110100,1.9,15.52,0.01,133.57,1229.0,15.521120627086700,2676.19,3.122983399579140,586.6,35.841122155664500,490.5454,61953088344094900000.0000000000000000000,
2212,55.26,1.6,19.70804987060900,3.2,21.59,2.02,129.29,1629.0,21.5859375,2597.25,2.33966702859211,138.6400000000000,44.36933164150150,819.9958000000000,116063158005431000000.00000000000000000000,
2213,65.91,1.52,30.04638818543450,2.31,28.53,-0.02,95.65,1689.0,28.527527700831000,1918.28,1.4512213624639700,773.84,46.106425546980100,859.3582,65566343002328400000.0000000000000000000,
2214,54.7,1.61,22.839186981693200,2.7,21.1,-0.02,109.13,1551.0,21.10258091894600,2183.49,1.995063985374770,-678.0800000000000,42.20696472101380,1035.2784,55945561905845800000.00000000000000000000,
2215,107.42,1.93,32.43912119309810,3.11,28.84,2.04,122.66,2969.0,28.83835807672690,2447.82,1.1418730217836500,1725.96,72.57389601437400,851.506,136845713894028000000.00000000000000000000,
2216,68.66,1.76,21.2673469120732,2.4,22.17,1.98,130.02,1862.0,22.16554752066120,2603.33,1.893678997960970,378.7000000000000,54.05783961017050,912.0364,57393822070900000000.0000000000000000000,
2217,59.18,1.66,21.8103444199415,2.89,21.48,0.01,98.93,1709.0,21.476266511830500,1983.34,1.671679621493750,244.9000000000000,46.27263817227860,811.426,60921580939640000000.0000000000000000000,
2218,66.66,1.83,24.030604623785700,2.4,19.91,0.0,92.23,1657.0,19.90504344710200,1836.11,1.3835883588358800,206.21000000000000,50.64119895778440,749.298,69230376047708100000.00000000000000000000,
2219,59.99,1.7,21.209054723831800,2.7,20.76,4.02,156.64,1861.0,20.75778546712800,3140.55,2.6111018503083800,-941.8000000000000,47.26668807117330,1446.2056,132998548059455000000.00000000000000000000,
2220,48.61,1.51,21.9985639488554,2.01,21.32,-0.01,90.89,1146.0,21.31924038419370,1837.81,1.869779880682990,-627.8500000000000,37.91649806446140,484.4238,185402185161885000.0000000000000000000,
2221,106.15,1.65,35.0,3.59,38.99,0.01,98.17,2911.0,38.989898989899,1957.94,0.924823363165332,1474.6,68.9975,941.374,94685961103122300000.000000000000000000,
2222,96.58,1.86,31.26222001468340,2.2,27.92,4.03,131.7,2761.0,27.91652214128800,2614.99,1.3636363636363600,1961.13,66.3869479098188,803.1960000000000,113398824866811000000.00000000000000000000,
2223,79.06,1.62,29.656777861431500,3.09,30.12,0.01,118.28,2117.0,30.12498094802620,2364.31,1.4960789273969100,992.65,55.61335142275230,876.0576,71966243959142200000.0000000000000000000,
2224,49.67,1.61,21.79686943969580,2.88,19.16,-0.02,76.19,1321.0,19.162069364607800,1526.43,1.5339238977249800,423.4,38.84349494930310,957.6304,90759851266175700000.0000000000000000000,
2225,69.62,1.72,27.374363557226800,2.0,23.53,0.02,98.92,1875.0,23.532990805841,1992.29,1.4208560758402800,683.6100000000000,50.56196809145870,904.332,120905579670718000000.00000000000000000000,
2226,66.07,1.75,22.877927944225600,1.81,21.57,-0.01,89.97,1673.0,21.57387755102040,1790.0000000000000,1.3617375510821900,912.09,50.95455300725010,414.099,51727114618175200000.000000000000000000,
2227,72.36,1.83,21.93717804965010,2.8,21.61,0.0,91.81,1849.0,21.60709486697120,1841.65,1.2687949143173000,833.1,56.486257963273200,763.4968,109217770153960000000.00000000000000000000,
2228,96.84,1.72,33.898453268529100,2.8,32.73,0.04,77.06,2622.0,32.73391022174150,1544.81,0.7957455596860800,1100.17,64.01273785475640,865.3428,74018341838027500000.000000000000000000,
2229,86.67,1.93,25.36733114254270,3.51,23.27,0.98,103.97,2516.0,23.26773873124110,2094.3,1.1996077073958700,468.5,64.68413409875830,1216.915,81937743936769400000.0000000000000000000,
2230,51.6,1.8,20.9470003892328,2.09,15.93,0.0,89.67,1339.0,15.925925925925900,1781.44,1.7377906976744200,151.0,40.79134779915590,790.922,107666782385994000000.00000000000000000000,
2231,88.32,1.64,29.9889766702837,3.48,32.84,0.01,98.87,2406.0,32.83759666864960,1965.13,1.1194519927536200,-296.7000000000000,61.83373580480540,1276.128,64419782381774800000.0000000000000000000,
